pt1_cam1_U,pt1_cam1_V,pt2_cam1_U,pt2_cam1_V,pt3_cam1_U,pt3_cam1_V
NaN,NaN,899.950000,527.950000,835.980000,435.080000
NaN,NaN,899.930000,527.930000,835.970000,435.080000
NaN,NaN,899.920000,527.950000,835.970000,435.080000
NaN,NaN,899.890000,527.920000,835.970000,435.080000
NaN,NaN,899.890000,527.890000,835.970000,435.070000
NaN,NaN,899.880000,527.880000,835.970000,435.080000
NaN,NaN,899.880000,527.880000,835.980000,435.080000
NaN,NaN,899.840000,527.860000,835.980000,435.070000
NaN,NaN,899.840000,527.860000,835.970000,435.070000
NaN,NaN,899.830000,527.850000,835.970000,435.070000
NaN,NaN,899.810000,527.820000,835.970000,435.080000
NaN,NaN,899.790000,527.810000,835.970000,435.080000
NaN,NaN,899.780000,527.800000,835.970000,435.070000
NaN,NaN,899.750000,527.810000,835.960000,435.070000
NaN,NaN,899.750000,527.780000,835.970000,435.060000
NaN,NaN,899.730000,527.770000,835.970000,435.070000
NaN,NaN,899.710000,527.770000,835.970000,435.070000
NaN,NaN,899.700000,527.760000,835.970000,435.070000
NaN,NaN,899.680000,527.740000,835.970000,435.070000
NaN,NaN,899.660000,527.730000,835.970000,435.070000
NaN,NaN,899.610000,527.680000,835.960000,435.050000
NaN,NaN,899.590000,527.670000,835.970000,435.050000
NaN,NaN,899.580000,527.660000,835.970000,435.040000
NaN,NaN,899.550000,527.640000,835.970000,435.040000
NaN,NaN,899.550000,527.630000,835.960000,435.050000
NaN,NaN,899.540000,527.600000,835.960000,435.050000
NaN,NaN,899.470000,527.560000,835.950000,435.050000
NaN,NaN,899.050000,527.560000,835.950000,435.040000
NaN,NaN,899.030000,527.560000,835.950000,435.040000
NaN,NaN,899.030000,527.530000,835.940000,435.040000
NaN,NaN,898.980000,527.500000,835.940000,435.040000
NaN,NaN,899.000000,527.140000,835.940000,435.040000
NaN,NaN,899.000000,527.130000,835.950000,435.040000
NaN,NaN,898.990000,527.120000,835.940000,435.040000
NaN,NaN,899.000000,527.100000,835.940000,435.040000
NaN,NaN,898.960000,527.100000,835.950000,435.040000
NaN,NaN,898.950000,527.090000,835.940000,435.050000
NaN,NaN,898.930000,527.080000,835.940000,435.050000
NaN,NaN,898.910000,527.070000,835.940000,435.050000
NaN,NaN,898.910000,527.060000,835.940000,435.040000
NaN,NaN,898.890000,527.040000,835.930000,435.040000
NaN,NaN,898.890000,527.020000,835.940000,435.040000
NaN,NaN,898.880000,527.010000,835.930000,435.050000
NaN,NaN,898.870000,527.010000,835.930000,435.040000
NaN,NaN,898.860000,527.010000,835.930000,435.050000
NaN,NaN,898.840000,526.990000,835.930000,435.050000
NaN,NaN,898.830000,526.980000,835.930000,435.050000
NaN,NaN,898.820000,526.970000,835.930000,435.040000
NaN,NaN,898.780000,526.960000,835.930000,435.050000
NaN,NaN,898.780000,526.950000,835.920000,435.040000
NaN,NaN,898.760000,526.920000,835.920000,435.030000
NaN,NaN,898.740000,526.920000,835.920000,435.030000
NaN,NaN,898.730000,526.890000,835.930000,435.040000
NaN,NaN,898.700000,526.880000,835.920000,435.030000
NaN,NaN,898.700000,526.850000,835.920000,435.030000
NaN,NaN,898.690000,526.860000,835.920000,435.030000
NaN,NaN,898.680000,526.840000,835.920000,435.030000
NaN,NaN,898.670000,526.840000,835.920000,435.030000
NaN,NaN,898.650000,526.830000,835.920000,435.030000
NaN,NaN,898.630000,526.830000,835.920000,435.040000
NaN,NaN,898.630000,526.820000,835.910000,435.030000
NaN,NaN,898.610000,526.790000,835.900000,435.040000
NaN,NaN,898.600000,526.770000,835.900000,435.040000
NaN,NaN,898.590000,526.770000,835.900000,435.040000
NaN,NaN,898.560000,526.770000,835.900000,435.040000
NaN,NaN,898.480000,526.750000,835.900000,435.050000
NaN,NaN,898.040000,526.750000,835.900000,435.040000
NaN,NaN,898.030000,526.730000,835.900000,435.050000
NaN,NaN,898.030000,526.720000,835.890000,435.050000
NaN,NaN,898.020000,526.710000,835.890000,435.050000
NaN,NaN,898.000000,526.680000,835.890000,435.040000
NaN,NaN,897.990000,526.680000,835.890000,435.050000
NaN,NaN,897.980000,526.680000,835.890000,435.050000
NaN,NaN,897.960000,526.670000,835.880000,435.060000
NaN,NaN,897.960000,526.640000,835.880000,435.050000
NaN,NaN,897.950000,526.610000,835.880000,435.050000
NaN,NaN,897.940000,526.600000,835.870000,435.040000
NaN,NaN,897.930000,526.600000,835.880000,435.050000
NaN,NaN,897.920000,526.600000,835.880000,435.050000
NaN,NaN,897.910000,526.590000,835.870000,435.050000
NaN,NaN,897.900000,526.570000,835.870000,435.050000
NaN,NaN,897.890000,526.540000,835.870000,435.050000
NaN,NaN,897.860000,526.490000,835.860000,435.050000
NaN,NaN,897.860000,526.140000,835.870000,435.060000
NaN,NaN,897.850000,526.140000,835.870000,435.060000
NaN,NaN,897.840000,526.110000,835.870000,435.060000
NaN,NaN,897.850000,526.100000,835.870000,435.060000
NaN,NaN,897.840000,526.080000,835.870000,435.070000
NaN,NaN,897.820000,526.070000,835.870000,435.070000
NaN,NaN,897.820000,526.060000,835.870000,435.060000
NaN,NaN,897.810000,526.050000,835.870000,435.060000
NaN,NaN,897.800000,526.030000,835.870000,435.060000
NaN,NaN,897.770000,526.030000,835.870000,435.060000
NaN,NaN,897.770000,526.020000,835.870000,435.060000
NaN,NaN,897.750000,526.010000,835.870000,435.060000
NaN,NaN,897.710000,525.990000,835.850000,435.070000
NaN,NaN,897.700000,525.960000,835.850000,435.060000
NaN,NaN,897.680000,525.950000,835.850000,435.070000
NaN,NaN,897.660000,525.950000,835.850000,435.070000
NaN,NaN,897.650000,525.940000,835.850000,435.070000
NaN,NaN,897.650000,525.940000,835.840000,435.070000
NaN,NaN,897.640000,525.930000,835.850000,435.070000
NaN,NaN,897.640000,525.890000,835.840000,435.060000
NaN,NaN,897.610000,525.890000,835.840000,435.070000
NaN,NaN,897.590000,525.890000,835.850000,435.060000
NaN,NaN,897.560000,525.860000,835.840000,435.060000
NaN,NaN,897.540000,525.860000,835.840000,435.070000
NaN,NaN,897.520000,525.830000,835.850000,435.060000
NaN,NaN,897.070000,525.820000,835.850000,435.060000
NaN,NaN,897.060000,525.820000,835.850000,435.060000
NaN,NaN,897.040000,525.790000,835.820000,435.090000
NaN,NaN,897.030000,525.780000,835.830000,435.080000
NaN,NaN,897.030000,525.770000,835.830000,435.080000
NaN,NaN,897.020000,525.760000,835.830000,435.080000
NaN,NaN,897.000000,525.740000,835.840000,435.090000
NaN,NaN,896.990000,525.700000,835.830000,435.080000
NaN,NaN,896.980000,525.690000,835.830000,435.090000
NaN,NaN,896.980000,525.670000,835.830000,435.090000
NaN,NaN,896.960000,525.660000,835.830000,435.090000
NaN,NaN,896.960000,525.640000,835.830000,435.090000
NaN,NaN,896.940000,525.620000,835.830000,435.090000
NaN,NaN,896.940000,525.590000,835.820000,435.080000
NaN,NaN,896.920000,525.600000,835.820000,435.090000
NaN,NaN,896.900000,525.570000,835.820000,435.090000
NaN,NaN,896.900000,525.540000,835.810000,435.090000
NaN,NaN,896.880000,525.470000,835.820000,435.100000
